nxt,nxt,2
hotel,singaporean,2
singaporean,singapor,26
singaporean,singaporean,22
singaporean,hdb,10
singaporean,budget,10
singaporean,scm,2
singaporean,lta,2
singaporean,mnc,2
singaporean,vto,2
singaporean,malaysia,4
singaporean,ministry of tourism arts & cultur,2
singaporean,singapura,4
singaporean,pm lee,4
singaporean,GE,4
singaporean,the herald singapore majulah,4
singaporean,cambodia,2
singaporean,kut teh,2
singapor,singapor,8
singapor,hdb,4
singapor,budget,4
singapor,US,10
singapor,holland,4
singapor,netherland,2
singapor,learnt,2
singapor,malaysia,10
singapor,hong kong,2
singapor,soh rui yong,2
singapor,errh,4
singapor,UK,4
singapor,australia,4
singapor,rip,2
singapor,kumar,2
singapor,ministry of tourism arts & cultur,2
singapor,barack obama,4
singapor,michelle obama,2
singapor,lee hl,2
singapor,singaporeans congratul,2
singapor,best wish,2
singapor,mb,2
singapor,appl,2
singapor,AI,2
singapor,fintech,2
singapor,kut teh,2
singapor,merri,2
singapor,lee,2
hdb,budget,2
hdb,skp,2
hdb,nex,2
loan,loan,2
US,prc,2
US,errh,2
US,UK,2
US,australia,2
US,barack obama,2
US,michelle obama,2
US,msm,6
US,hkpf,18
US,US,6
US,eu & u,6
german,halimah,2
youtub,china,2
youtub,dji,2
china,dji,2
china,trump,4
china,u.s.,2
china,american,2
china,huawei,2
lta,lta,6
lta,stand chart,2
lta,the standard chartered marathon,2
lta,land transport author,4
lta,taxi & grab,2
lta,orient,6
lta,marina mandarin,2
prof ann we,rip,2
rip,mt elizabeth,2
rip,god,2
rip,alway,2
rip,kumar deepli,2
rip,kumar,4
fandi,joshua pereira,4
fandi,albirex nigata,4
fandi,fandi,2
fandi,sea,4
joshua pereira,albirex nigata,2
joshua pereira,sea,2
albirex nigata,sea,2
holland,netherland,4
holland,holland,2
certi,pmd,2
ttsh & sgh,swee keat,2
ttsh & sgh,pm lee,2
swee keat,pm lee,2
pm lee,singapura,2
pm lee,GE,2
pm lee,the herald singapore majulah,2
pm lee,herald,2
pm lee,national anthem,2
pm lee,truli,2
noel gobidass,a&e,2
a&e,mt e. polici,2
msian,msian,2
mélanie yang,audrey yang,2
malaysia,hong kong,2
malaysia,ministry of tourism arts & cultur,4
malaysia,malaysia,2
nut,ntu,2
nut,nu,2
ntu,nu,2
tokyo,thailand,2
tokyo,mnc,2
tokyo,japanes,2
f&b,aircraft,2
hong kong,christian,2
hong kong,muslim,2
pm lee the float,float,2
appl,steve job,2
appl,mb,2
appl,AI,2
appl,fintech,2
mnc,vto,2
mnc,japanes,2
vto,chicken,2
kian,ken ong,2
christian,muslim,2
ohhh,community hospit,2
errh,UK,2
errh,australia,2
UK,australia,2
nationality disorient,american,4
nationality disorient,america,2
nationality disorient,syria,4
american,america,4
american,syria,8
american,american,2
american,trump,4
american,u.s.,2
american,huawei,2
america,syria,4
syria,syria,2
mount elizabeth hospital’,’ve,2
ncl shar,shenton hous,2
moe,ielt,2
lee hl,the amalgamated union of public daily rated work,2
lee hl,audprw,2
lee hl,deepest condol,2
lee hl,paul volck,4
lee hl,rest,2
lee hl,singaporeans congratul,2
lee hl,best wish,2
the amalgamated union of public daily rated work,audprw,2
the amalgamated union of public daily rated work,deepest condol,2
audprw,deepest condol,2
organ,& lta,2
organ,vivo n,2
organ,harbourfrnt mrt,2
& lta,vivo n,2
& lta,harbourfrnt mrt,2
vivo n,harbourfrnt mrt,2
kumar deepli,kumar,2
trump,u.s.,4
trump,trump,2
trump,huawei,4
trump,democrat,2
u.s.,huawei,2
indonesian,joko widodo,2
paul volck,rest,4
paul volck,paul volck,2
felt,scb,2
jerlin tan shi ni larasalic,jennifer tan shihong zengting eng,2
uptron,dean,2
barack obama,michelle obama,2
msm,hkpf,6
msm,eu & u,2
hkpf,hkpf,6
hkpf,eu & u,6
F1,ppl,2
singapura,GE,2
singapura,the herald singapore majulah,2
GE,the herald singapore majulah,2
karen lee irene chia ricki,lee doran,2
karen lee irene chia ricki,zazzy terence jianming huang,2
lee doran,zazzy terence jianming huang,2
tamil,new citizen,2
tamil,bangladesh,2
tamil,pakistan,2
tamil,indian,2
tamil,malay,2
new citizen,bangladesh,2
new citizen,pakistan,2
new citizen,indian,2
new citizen,malay,2
bangladesh,pakistan,2
bangladesh,indian,2
bangladesh,malay,2
pakistan,indian,2
pakistan,malay,2
indian,malay,2
singaporeans congratul,best wish,2
n citi,robinson,2
n citi,upper cross,2
n citi,garden,2
n citi,plaza s,2
robinson,upper cross,2
robinson,garden,2
robinson,plaza s,2
upper cross,garden,2
upper cross,plaza s,2
garden,plaza s,2
rochor rd,victim,2
rochor rd,raffles hospit,2
rochor rd,bukit timah road & mackenzie road,2
rochor rd,kkh,2
victim,raffles hospit,2
victim,bukit timah road & mackenzie road,2
victim,kkh,2
raffles hospit,bukit timah road & mackenzie road,2
raffles hospit,kkh,2
bukit timah road & mackenzie road,kkh,2
mb,AI,2
mb,fintech,2
AI,fintech,2
lee honour,the pioneer gener,2
terry ke,the lutheran church,2
japanes,japan,8
japanes,japanes,2
plume ballroom @,suntec c,2
taxi & grab,orient,6
taxi & grab,marina mandarin,2
orient,marina mandarin,6
orient,orient,6
skp,nex,2
teamsg,teamsg,2
teamsg,the sea gam,4
teamsg,vietnam,4
teamsg,majulah singapura,4
the sea gam,vietnam,2
the sea gam,majulah singapura,2
vietnam,majulah singapura,2
stephani,jessie sng,2
stephani,jayden tan,2
stephani,shirley tan,2
jessie sng,jayden tan,2
jessie sng,shirley tan,2
jayden tan,shirley tan,2
benjamin ng,netflix,2
hui,amanda xj,2
cyndi kwek k,mike kwek,2
japan,japan,2
merri,lee,2
footpath,footpath,2
