lee hsien loong,singapor,2
lee hsien loong,pm lee,2
lee hsien loong,the singapore govern,2
lee hsien loong,sg unit,4
lee hsien loong,lee hsien loong,2
lee hsien loong,bianca,2
lee hsien loong,allegra,2
singapor,pm lee,30
singapor,bangladeshi,4
singapor,bangladesh,14
singapor,singapor,46
singapor,lee,14
singapor,india,6
singapor,the circuit break,2
singapor,switzerland,6
singapor,mr lee,4
singapor,switzerland &,2
singapor,myanmar,4
singapor,singaporean,14
singapor,hon'bl,2
singapor,a.antoni,4
singapor,tamil,4
singapor,singaporethank,2
singapor,citizen,2
singapor,pale,2
singapor,muslim,4
singapor,inshaallah.pray,2
singapor,minnesota,2
singapor,front lin,6
singapor,essenti,6
singapor,salut,6
singapor,god,6
singapor,singaporean’,2
singapor,swiss,4
singapor,zermatt,2
singapor,india pm modi',2
singapor,rip mr hau,2
singapor,macau,2
singapor,hong kong,2
singapor,taiwan,2
singapor,new zealand,2
singapor,been,2
singapor,sporean,2
singapor,& frontlin,2
singapor,majulah singapor,2
singapor,sgunit,2
singapor,now,4
singapor,time,4
singapor,singapore sunshin,4
pm lee,fw too.tak,2
pm lee,myanmar,2
pm lee,SG,6
pm lee,pm lee,4
pm lee,vitamin,4
pm lee,heartfelt,2
pm lee,switzerland,2
pm lee,swiss,4
pm lee,zermatt,2
pm lee,india pm modi',2
pm lee,india,4
pm lee,singaporean,8
pm lee,lee kuan yew,2
pm lee,truli,2
pm lee,asean,2
pm lee,&,2
pm lee,leader,2
pm lee,macdonald,2
pm lee,mandrin,2
pm lee,covid-19,4
pm lee,wsg,2
pm lee,VP,2
pm lee,bangladesh,2
switzerland,SG,2
switzerland,singaporean,2
switzerland,heartfelt,2
SG,vitamin,2
SG,corona,2
SG,PM,2
SG,lee,2
bangladeshi work,the medical team,2
bangladeshi work,bless,2
the medical team,bless,2
bangladesh,lee,2
bangladesh,singaporethank,2
bangladesh,& frontlin,2
lee,muslim,2
lee,singaporean,2
lee,PM,2
india,india pm modi',2
india,lki,2
we love singapor,moh,2
the circuit break,pm lee i’m,2
singaporean,lhl,2
singaporean,minnesota,2
singaporean,sgunit,2
singaporean,lee kuan yew,2
singaporean,prime,2
singaporean,rip mr hau,2
singaporean,taiwan,2
singaporean,parliament,2
singaporean,new zealand,2
singaporean,been,2
singaporean,pm lee - you,2
singaporean,alway,2
salut,the doctors and nurses  ,2
salut,front lin,2
salut,essenti,2
salut,god,2
muslim,muslim,4
muslim,inshaallah.pray,4
muslim,amin yarabbilalamin lee hsien loong,2
muslim,mey,2
healthcare work,dear,2
a.antoni,tamil,2
lee hsien loongy,singapore.y,2
lee hsien loongy,melaka rakyat singapure.god,2
singapore.y,melaka rakyat singapure.god,2
pm mr,the government of singapor,2
front lin,essenti,2
front lin,god,2
essenti,god,2
sgunit,pm lee salut,2
sgunit,majulah singapor,2
swiss,zermatt,4
swiss,swiss,2
staying hom,govt,2
staying hom,jss,2
govt,jss,2
truli,pm lee minist,2
truli,team singapor,2
asean,singapore pm,2
pm lee minist,team singapor,2
amin yarabbilalamin lee hsien loong,mey,2
wfh,hbl,2
taiwan,macau,4
taiwan,hong kong,2
taiwan,sg hk,2
taiwan,who,2
taiwan,china,2
&,leader,2
macau,hong kong,2
macau,sg hk,2
new zealand,been,2
PM,indonesian,2
PM,batam,2
covid-19,wsg,2
covid-19,VP,2
wsg,VP,2
pm lee - you,alway,2
bianca,allegra,2
indonesian,batam,2
government please allow,start oper,2
who,china,2
pm lhl,singapore govern,2
pokémon,kim keat,2
now,time,2
now,singapore sunshin,2
time,singapore sunshin,2
CB,CB,2
terima,perdana menteri singapura,2
terima,kami,2
terima,malaysia,2
perdana menteri singapura,kami,2
perdana menteri singapura,malaysia,2
kami,malaysia,2
